;action_representation_interet_id;activite_id;observation
1657;1657;1657;rencontre des conseillers recherche de la Présidence, du Premier Ministre, du Ministère de la Recherche et de parlementaires pour informer de l’absence de dialogue avec l’Édition scientifique privée 
1658;1658;1658;"communiquer par téléphone, par courriels, par rendez vous à la couche politique (Présidence, Premier Ministre, Ministère et parlementaires) l’état d’avancement des négociations concernant la licence nationale ""Science Direct"" "
1659;1659;1659;"présentation auprès des parties prenantes du nouveau représentant ""affaires gouvernementales"" RELX en France"
1660;1660;1660;
1661;1661;1661;
1662;1662;1662;
1663;1663;1663;
1664;1664;1664;
1665;1665;1665;"Envoi d'une Lettre institutionnelle une fois par mois: thématiques: Janvier: Traite des êtres humains
Fev: Projet de Loi immigration
Mars: Lutte contre la pauvreté
Avril: Projet de loi formation et assurance chômage
Mai: Migrations
Juin: Protection sociale, juillet: Traite contre les êtres humains
Sept: Finances
Oct: Projet de loi prison-justice
Nov: Le rapport statistiques du Secours Catholique sur la protection sociale, Dec: Les enjeux climatiques
"
1666;1666;1666;
1667;1667;1667;
1668;1668;1668;
1669;1669;1669;
1670;1670;1670;
1671;1671;1671;
1672;1672;1672;
1673;1673;1673;En février et mars 2018 il a été en particulier proposé à tous les députés, et quelques sénateurs de venir rencontrer des exilés dans les lieux d'accueil du Secours Catholique.
1674;1674;1674;
1675;1675;1675;
1676;1676;1676;
1677;1677;1677;
1678;1678;1678;
1679;1679;1679;
1680;1680;1680;
1681;1681;1681;
1682;1682;1682;
1683;1683;1683;
1684;1684;1684;
1685;1685;1685;
1686;1686;1686;
1687;1687;1687;
1688;1688;1688;
1689;1689;1689;
1690;1690;1690;
1691;1691;1691;
1692;1692;1692;
1693;1693;1693;Le collectif demande aussi que: 1. la formation de la police, de la justice, des enseignants, des professionnels de la santé, des travailleurs sociaux… soit intensifiée afin de mieux repérer les victimes de traite et leur donner accès à leurs droits, 2.Les victimes de toutes les formes de traite et d’exploitation aient un accès égal à leurs droits, sans discrimination. 3. La France applique le principe de non-poursuite des victimes qui auraient commis un délit dans le cadre de leur exploitation, lutte contre la disparition de mineurs et garantisse les droits des jeunes « déminorisés » ou qui atteignent la majorité. 
1694;1694;1694;Ces activités ont été menées afin que soit définie une politique en matière de lutte et de prévention contre la traite des êtres humains (plan d'action national), afin d'obtenir l'effectivité des lois en matière de traite et le respect des droits des victimes.
1695;1695;1695;Activités menées en vue d'une prise en compte des mineurs non accompagnés en phase avec les engagements internationaux de la France dans le cadre de la protection de l'enfance. 
1696;1696;1696;Transmission de documents de positionnements et de propositions réalisés par les jeunes. RV avec la délégation Outremer de l'Assemblée nationale et le cabinet de la Ministre Outremer.
1697;1697;1697;Transmission d'informations sur les situations des personnes déboutées du droit d'asile 
1698;1698;1698;Actions visant également à s'opposer à la construction de nouvelles places de prison et à favoriser la mise en oeuvre de peines alternatives
1699;1699;1699;
1700;1700;1700;Les activités ont porté sur la circulaire du 4 décembre 2017 relative à l'évolution du parc d'hébergement des demandeurs d'asile et des réfugiés et la circulaire du 12 décembre 2017 qui organise l'examen des situations administratives dans l'hébergement d'urgence par des équipes mobiles.
1701;1701;1701;
1702;1702;1702;
1703;1703;1703;
1704;1704;1704;Transmission par voie électronique de la Lettre du Plaidoyer chaque mois
1705;1705;1705;
1706;1706;1706;
1707;1707;1707;
1708;1708;1708;
1709;1709;1709;
1710;1710;1710;
1711;1711;1711;
1712;1712;1712;
1713;1713;1713;
1714;1714;1714;
1715;1715;1715;
1716;1716;1716;
1717;1717;1717;transmission d'une note d'opportunité sur les enjeux de la mobilisation de financement de l'Etat complémentaire pour amplifier quantitativement et qualitativement la démarche de rénovation du parc HLM dans le but de s'inscrire dans l'axe prioritaire de transition énergétique du plan post Fessenheim.
1718;1718;1718;Note transmise au député V THIEBAUD en date du 01 06 2018 suite à une réunion organisée par lui même avec les acteurs locaux du logement.
1719;1719;1719;Objet : analyser l’impact potentiel du projet de loi « ELAN » et de la loi de finances 2018 sur les politiques locales, afin d’évaluer conjointement les impacts sur les dynamiques de développement et les objectifs définis par les politiques locales, et de redéfinir ensemble les priorités et enjeux de ces politiques locales. But : sensibiliser sur l’importance de construire un cadre juridique national qui soit un véritable soutien au déploiement des initiatives locales. Dégager des éléments de synthèse qui nourriront le dialogue parlementaire et entre le gouvernement et nos organisations nationales.
1720;1720;1720;courrier adressé en date du 7 novembre 2017 aux députés et sénateurs alsaciens dans le cadre de l'examen du PLF 2018 attirant l'attention des parlementaires sur les conséquences économiques et financières des articles 19 et 53 (devenu 126) sur les bailleurs sociaux, la production de logements sociaux et indirectement l'activité BTP, afin que les parlementaires puissent légiférer en toute connaissance de cause.
1721;1721;1721;courrier d'information adressé aux préfets du Haut Rhin et du Bas Rhin/grand est informant des mesures prises par l'areal en reaction aux mesures du PLF 2018 : moratoire sur les démarches engagées avec les services de l'Etat en matière de programmation ou de conventionnement global ainsi que les démarches de mise à dispositions de logements dans le cadre des plans migrants et plan hivernal (avec clause de suspension du plan hivernal si déclenchement du plan grand froid).
1722;1722;1722;Plusieurs rendez vous avec des députés suivant les questions culturelles ont été pris ou sont en cours d’être fixés. La CSDEM a aussi répondu à une demande d’audition par l’assemblée nationale dans le cadre de la mission d’information sur l’audiovisuel public. Des échanges ont lieu avec la DGMIC et le cabinet de la ministre à chaque fois que nous sommes aux mêmes événements. L’objectif est une meilleure prise en compte de l’édition musicale et de participer à la création du centre national de la musique annoncé par le ministère de la Culture. 
1723;1723;1723;
1724;1724;1724;
1725;1725;1725;
1726;1726;1726;
1727;1727;1727;
1728;1728;1728;
1729;1729;1729;
1730;1730;1730;
1731;1731;1731;
1732;1732;1732;JA38 exprime son soutien aux députés dans les démarches qui seront entreprises pour reprendre et valider les améliorations votées (pérennité de l’exonération et dégressivité maintenue à 1,25 SMIC) par le Sénat lors de l’examen en nouvelle lecture du PLFSS à l’Assemblée nationale.
1733;1733;1733;"Hausse de la Redevance pour Pollutions Diffuses: trouver des solutions techniques plutôt que taxer d'avantage.
Loi séparation conseil/vente des produits phytosanitaires privilégie le dogme à l’analyse d’impact économique et agronomique.
Loi EGAlim adoptée mes ordonnances non publiées : actes attenudus."
1734;1734;1734;
1735;1735;1735;
1736;1736;1736;
1737;1737;1737;
1738;1738;1738;
1739;1739;1739;
1740;1740;1740;
1741;1741;1741;
1742;1742;1742;
1743;1743;1743;L'objectif de l'action était précisément d'introduire dans le code du travail - via le PJL et ses décrets d'application - la prise en charge des parcours de formation en ligne via une formule d'abonnement ouvrant droit à un apprenant de suivre et valider une formation professionnelle sur une durée définie moyennant un paiement forfaitaire 
1744;1744;1744;Simplifier les conditions de mise en oeuvre des formations ouvertes à distance s'entend ainsi : un encadrement plus souple adapté aux besoins exprimés par le bénéficiaire (par exemple un appui méthodologique)
1745;1745;1745;La reconnaissance de la variété des dispositifs d'apprentissage s'entend ainsi : formations ouvertes à distance, séquences d'apprentissage informelle, micro learning
1746;1746;1746;Objet de l'action : faire reconnaître la prise en charge sur fonds mutualisés de services d'identification des besoins de formation en amont de la définition d'un plan de formation
1747;1747;1747;Objet de l'action : maintien du seuil d'heures de formation professionnelle en dehors du temps de travail à 80 heures et d'une allocation de 50% de la rémunération nette du salarié
1748;1748;1748;
1749;1749;1749;L'objectif était de permettre de recontacter téléphoniquement des sociétaires inscrits sur le répertoire Bloctel dans le cadre d'un contrat en cours au nom du devoir de conseil (obligation légale)
1750;1750;1750;
1751;1751;1751;"L'action visait à :
- Permettre aux entreprises de se doter d'une mission
- Introduire des éléments relatifs à la gouvernance de la société à mission et à l'évaluation de la mission par un organisme tiers indépendant
- Assurer la présence des sociétés d'assurance mutuelles dans ce dispositif"
1752;1752;1752;Aligner ces dispositions sur celles du code la Mutualité
1753;1753;1753;
1754;1754;1754;
1755;1755;1755;"Nos propositions portent sur :
- L'indemnisation du conducteur fautif
- L'application de la loi dans le temps
- Les règles particulières à la réparation des préjudices résultant d'un dommage corporel"
1756;1756;1756;Convention tripartite : Association des Maires de France, Ministère de l'Intérieur, Prévention MAIF
1757;1757;1757;
1758;1758;1758;
1759;1759;1759;
1760;1760;1760;
1761;1761;1761;
1762;1762;1762;Obtenir la modification de l'article 24 de la LFR de 2016 en proposant l'expérimentation d'une transmission des informations fiscales par des tiers mandatés par les plateformes en ligne.
1763;1763;1763;
1764;1764;1764;
1765;1765;1765;
1766;1766;1766;
1767;1767;1767;
1768;1768;1768;
1769;1769;1769;
1770;1770;1770;
1771;1771;1771;"Mails et réunions auprès des Douanes et de la DGEC
"
1772;1772;1772;Directeurs et adjoints aux services et directions des ministères MTES P. MERLE, directeurs et adjoints aux services et directions des ministères du travail AKRAMI CASTANO
1773;1773;1773;
1774;1774;1774;
1775;1775;1775;"Ministre des comptes publics G. DARMANIN / Membres de cabinets ministériels + entretien téléphonique avec la chef du bureau des déchets du MTES.
"
1776;1776;1776;
1777;1777;1777;Présentation des enjeux pour une branche professionnelle
1778;1778;1778;Présentation des enjeux pour une branche professionnelle
1779;1779;1779;Présentation des enjeux pour une branche professionnelle
1780;1780;1780;
1781;1781;1781;Présentation des enjeux pour une branche professionnelle
1782;1782;1782;présentation des enjeux pour une branche professionnelle
1783;1783;1783;
1784;1784;1784;
1785;1785;1785;
1786;1786;1786;
1787;1787;1787;
1788;1788;1788;
1789;1789;1789;
1790;1790;1790;
1791;1791;1791;Présentation du projet Montagne d'Or 
1792;1792;1792;Présentation sur le projet Montagne d'Or 
1793;1793;1793;
1794;1794;1794;
1795;1795;1795;
1796;1796;1796;
1797;1797;1797;
1798;1798;1798;
1799;1799;1799;
1800;1800;1800;
1801;1801;1801;
1802;1802;1802;
1803;1803;1803;
1804;1804;1804;"Dans le cadre du mouvement des ""Gilets Jaunes"" la FNTR a été amenée à participer aux travaux de la Cellule de crise du Ministère et à la Cellule de continuité économique. La FNTR a également été force de proposition pour la mise en place mesures d'accompagnement des entreprises."
1805;1805;1805;Le projet de Loi d'Orientation des Mobilités impacte le secteur du Transport Routier de Marchandises et ses entreprises. La FNTR a été consultée et a apporté son expertises et ses propositions.
1806;1806;1806;Face au difficultés de recrutement rencontrées par les entreprises de transport et de logistique, la FNTR et les autres organisations professionnelles de la branches ainsi que l'AFT et l'OPCA TS, en partenariat avec Pôle Emploi, ont poursuivi l'initiative TREMPLIN (TRansport EMPloi INnovation). Les partenaires de l'initiative ont sollicité le soutien des Ministères concernés. 
1807;1807;1807;L'imprécision de la définition des immobilisations industrielles amène des difficultés pour les entreprises ayant des entrepôts logistiques. La FNTR apporte son expertise pour qu'une clarification soit apportée et propose une rédaction adéquate des textes.
1808;1808;1808;La FNTR transmet régulièrement des informations sur le secteur du TRM et de la logistique et fait part de ses positions et de ses propositions sur la politique des transports.
1809;1809;1809;En complément de son action au niveau des institutions européennes, la FNTR transmet des suggestions et des informations.
1810;1810;1810;Dans le cadre de la création de l'OPCO Mobilités, la FNTR a joué un rôle moteur. Elle a été consultée et a fait part de ses positions.
1811;1811;1811;En matière de transport de marchandises et dans le cadre de la mission confiée à la Haute Représentante pour le développement des véhicules autonomes, la FNTR a animé et contribué aux groupes de travail mis en place et a également élaboré des positions.
1812;1812;1812;La FNTR dispose d'une expertise en matière de transports internationaux et de douanes. Elle a été consultée et à fait part de ses propositions dans le cadre de l'élaboration des mesures d'accompagnement du futur BREXIT.
1813;1813;1813;La FNTR est très active au sein du CNSR. En son sein mais également lors d'auditions au parlement, elle intervient régulièrement sur la question de la sécurité routière et elle a été plus particulièrement consultée sur la question des 80 km/h.
1814;1814;1814;Dans le cadre du Projet de Loi de Finances pour 2019, la FNTR a fait part de ses observations, suggestions et propositions afin que le texte ne dégrade pas la compétitivité des entreprises du secteur du TRM et de la Logistique par un alourdissement de la fiscalité.
1815;1815;1815;"Dans le cadre du rapport d'activité thématique 2016 de l'ACOSS ""Contrôle et lutte contre la fraude"" et des données relatives au transport routier de marchandises, la FNTR a souhaité disposer de plus de précisions et que soit organisée une réunion de travail."
1816;1816;1816;En raison de son expertise en la matière, la FNTR a été consultée dans le cadre de la future révision de la circulaire ICS.
1817;1817;1817;La FNTR transmet régulièrement des informations sur le secteur du TRM et de la logistique et fait part de ses positions sur la politique des transports.
1818;1818;1818;Dans le cadre des mouvements sociaux de septembre 2017, la FNTR a été amenée à échanger avec le Ministère.
1819;1819;1819;En marge des Assises Nationales de la Mobilité, préparatoires à la LOM, la FNTR a rencontré des parlementaires.
1820;1820;1820;En complément de son action au niveau des institutions européennes, la FNTR transmet des suggestions et des informations.
1821;1821;1821;Dans le cadre de la réforme du code du travail par ordonnances, la FNTR a été consultée.
1822;1822;1822;L'imprécision de la définition des immobilisations industrielles amène des difficultés pour les entreprises ayant des entrepôts logistiques. La FNTR apporte son expertise pour qu'une clarification soit apportée.
1823;1823;1823;Dans le cadre de la révision de l'Arrêté du 9 novembre 1999 relatif aux documents de transport ou de location devant se trouver à bord des véhicules de transport routier de marchandises, la FNTR est intervenue afin que soit reconnue la lettre de voiture electronique
1824;1824;1824;"Face aux difficultés de recrutement rencontrées par les entreprises de Transport et de Logistique, la FNTR, l’Union TLF, la FNTV, la CSD et l’Unostra ont lancé l’initiative TREMPLIN (TRansport EMPLoi INnovation), grande mobilisation en faveur de l’emploi, du recrutement et de l’attractivité dans le transport routier de marchandises, de voyageurs, de la logistique et du déménagement. Les partenaires de l'initiative ont sollicité le soutien des Ministères concernés.
"
1825;1825;1825;Plusieurs communications dans le cadre du PLF2019, avec le Cabinet du Ministre de la Cohésion des Territoires ainsi qu'avec les services techniques du ministère. Communications et réunions dans le cadre du débat sur le PLF2019.
1826;1826;1826;Invitations à participer à des événements et diffusion d'études techniques . Communications dans le cadre du projet de loi ELAN. Communications dans le cadre du débat national sur la révision de la PPE. 
1827;1827;1827;Plusieurs communications et réunions, notamment dans le cadre de la réglementation portant sur la legalite de bois.
1828;1828;1828;Invitations à participer à des événements et diffusions d'études techniques
1829;1829;1829;Communications et réunions dans le cadre du débat du PLF2018.
1830;1830;1830;
1831;1831;1831;Réunion organisée le 28 février dans les locaux de la Ligue en présence de 14 élus ou collaborateurs d'élus, pour évoquer les enjeux économiques et le contexte général du Basket Professionnel
1832;1832;1832;Réunion organisée le 24 avril en présence de membres du bureau de l'ANDES sur la nouvelle charte graphique des terrains LNB.
1833;1833;1833;
1834;1834;1834;
1835;1835;1835;
1836;1836;1836;
1837;1837;1837;
1838;1838;1838;
1839;1839;1839;
1840;1840;1840;
1841;1841;1841;
1842;1842;1842;
1843;1843;1843;Précision sur responsable public : Agence des participations de l'Etat
1844;1844;1844;
1845;1845;1845;
1846;1846;1846;Comme pour d'autres acteurs du terrain psychiatrique, qui pour leur part, sont institutionnels (des syndicats hospitaliers), notre audition a été formelle.
1847;1847;1847;Notre audition par des représentants du Bureau de la santé mentale de la DGS ministère de la santé n'a été que formelle.
1848;1848;1848;Notre audition n'a guère été que formelle.
1849;1849;1849;Audition le 04/10/2017 par Mme Catalina Devandas, rapporteure spéciale des Nations-Unies sur les droits des personnes handicapées sur la question des droits fondamentaux des personnes psychiatrisées sous contrainte en France. Nous avons demandé qu'une alerte internationale soit posée sur la France du fait des dérives du système psychiatrique français.
1850;1850;1850;
1851;1851;1851;Deux rencontres ont été organisées sur cet objet. 
1852;1852;1852;
1853;1853;1853;
1854;1854;1854;
1855;1855;1855;
1856;1856;1856;
1857;1857;1857;
1858;1858;1858;
1859;1859;1859;Rencontre avec le député M. Villani sur le sujet de l'Intelligence Artificielle
1860;1860;1860;
1861;1861;1861;
1862;1862;1862;
1863;1863;1863;
1864;1864;1864;
1865;1865;1865;
1866;1866;1866;
1867;1867;1867;
1868;1868;1868;
1869;1869;1869;
1870;1870;1870;
1871;1871;1871;
1872;1872;1872;
1873;1873;1873;
1874;1874;1874;
1875;1875;1875;
1876;1876;1876;
1877;1877;1877;
1878;1878;1878;
1879;1879;1879;
1880;1880;1880;
1881;1881;1881;
1882;1882;1882;
1883;1883;1883;
1884;1884;1884;
1885;1885;1885;
1886;1886;1886;
1887;1887;1887;
1888;1888;1888;
1889;1889;1889;
1890;1890;1890;
1891;1891;1891;
1892;1892;1892;
1893;1893;1893;
1894;1894;1894;
1895;1895;1895;
1896;1896;1896;
1897;1897;1897;
1898;1898;1898;
1899;1899;1899;
1900;1900;1900;
1901;1901;1901;
1902;1902;1902;
1903;1903;1903;
1904;1904;1904;
1905;1905;1905;
1906;1906;1906;
1907;1907;1907;
1908;1908;1908;
1909;1909;1909;
1910;1910;1910;Néant 
1911;1911;1911;
1912;1912;1912;
1913;1913;1913;il s'agit d'une conférence en présence de la Préfète de région
1914;1914;1914;
1915;1915;1915;
1916;1916;1916;
1917;1917;1917;
1918;1918;1918;
1919;1919;1919;
1920;1920;1920;
1921;1921;1921;
1922;1922;1922;
1923;1923;1923;
1924;1924;1924;
1925;1925;1925;
1926;1926;1926;Les responsables rencontrés l'ont été dans le cadre du vote de la loi contre les violences sexuelles et sexistes qui a été votée le 3 août 2018.
1927;1927;1927;Résultats de plus de 27 années d’accompagnements juridiques et psychologiques des victimes mais aussi de très nombreuses constitutions partie civile dans des procès, ce Livre blanc, premier du genre en France, plaide pour une harmonisation nationale des procédures liées à la protection de l’enfant et la mise en place d’un arsenal législatif et juridique renforcé.
1928;1928;1928;Trop nombreux sont les procès lors desquels il n'y a malheureusement aucune partie civile et ainsi personne pour représenter la voix de l'enfant disparu. Les associations de défenses des enfants pourraient ainsi pallier à cette absence. D'autant plus que leur présence permet de mettre en lumière les éventuels manquements ayant conduit au décès de cet enfant.
1929;1929;1929;Amendement adopté par le Sénat le 27 mars 2018
1930;1930;1930;
1931;1931;1931;Problématique abordée dans le projet de loi contre les violences sexuelles et sexistes
1932;1932;1932;
1933;1933;1933;
1934;1934;1934;
1935;1935;1935;
1936;1936;1936;
1937;1937;1937;
1938;1938;1938;
1939;1939;1939;
1940;1940;1940;"Obtenir des plages horaires plus larges pour la réalisation des contrôles par les services de l'état, avec des moyens humains renforcés.
Nous avons rencontré le Préfet de la région PACA, le conseiller transport de Mme la ministre chargée des transports, le chargé des transports à la DGITM, plusieurs députés et sénateurs."
1941;1941;1941;Nous avons rencontré le Président Comité d'orientation des Infrastructures, le Préfet, plusieurs députés et sénateurs, le chef de projet infrastructures SNCF réseau, le conseiller de Mme la ministre en charge des transports, le cabinet de Mme le commissaire européen aux transports.
1942;1942;1942;
1943;1943;1943;
1944;1944;1944;
1945;1945;1945;
1946;1946;1946;
1947;1947;1947;
1948;1948;1948;
1949;1949;1949;
1950;1950;1950;Une réunion a été organisée afin d'avoir des précisions sur le déroulement du rapprochement de branches et faire connaitre les activités de la fédération.
1951;1951;1951;Uniquement transmission de courriers ou courriels pour expliquer les actions de notre CCI et exprimer notre besoin de soutien
1952;1952;1952;
1953;1953;1953;Cette action a été menée en concertation avec les autres représentants d'employeurs du secteur.
